Comments,objectid,barcode_id,RunId_12SVert,RunId_trnL,DateRun,DateFirstAnalyzed,Reads_12SVert,ESVs_12SVert,Reads_trnL,ESVs_trnL,country,name_of_park,location,location_other,date,year,time,latitude,longitude,habitat_final,habitat,habitat_other,has_it_rained_in_the_past_week,sample_type,species_id,species_id_dna,species_id_dna_common,species_id_other,faecal_age,faecal_age_other,faecal_texture,species_sex,species_age,latrine,swab,swab_barcode_id,collector,notes,kafue_section,znp_written_ID,znp_assumption
JM: kafue,,S078952,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,10986,1,32867,17,zambia,kafue,,,,,,,,,,,,,,Hippopotamus amphibius,Hippopotamus,,,,,,,,,,,,,,
JM: changed to  Papio kindae or ursinus,4977,S078958,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,23945,1,,,zambia,kafue,park,,2024-10-28 00:00:00,2024,0.42638888888888887,-15.89015893,25.86165011,woodlands,woodland,,no,faecal,baboon_yellow,Papio,Unknown Baboon,Chacma baboon,<24hr,,soft,unknown,unknown,no,no,,KRF,GPS location was wrong and had to guess where location came from.,,,
JM: changed to  Papio kindae or ursinus,4980,S078959,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,17864,3,52394,48,zambia,kafue,park,,2024-10-28 00:00:00,2024,0.43680555555555556,-15.87960761,25.87073207,woodlands,woodland,,no,faecal,baboon_yellow,Papio,Unknown Baboon,Chacma baboon,<24hr,,soft,unknown,adult,no,no,,Krf,GPS location was wrong and had to guess where location came from.,,,
,847,S078969,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,17467,1,37060,48,zambia,kafue,park,,2024-07-22 00:00:00,2024,0.7104166666666667,-15.96713733,25.86047744,woodlands,savanna_woodland,,no,faecal,buffalo_cape,Syncerus caffer caffer,Cape Buffalo,,observed,,soft,female,adult,no,no,,Krf,,,,
,678,S078976,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,14196,6,35496,20,zambia,kafue,park,,2024-07-13 00:00:00,2024,0.70625000000000004,-15.96710815,25.86048012,grassland,grassland,,no,faecal,warthog,Phacochoerus africanus,Common Warthog,,1-2_days,,hard,unknown,unknown,no,no,,Krf,,,,
,4973,S078978,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,10160,1,21446,42,zambia,kafue,park,,2024-10-02 00:00:00,2024,0.50347222222222221,-15.8877443,25.86446172,woodlands,woodland,,no,faecal,baboon_yellow,Chlorocebus pygerythrus,Vervet Monkey,Baboon chance,<24hr,,hard,unknown,unknown,no,no,,KRF,GPS location was wrong and had to guess where location came from.,,,
,1552,S078997,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,25983,1,47881,85,zambia,kafue,park,,2024-08-20 00:00:00,2024,0.33819444444444446,-15.97298692,25.86172922,grassland,grassland,,no,faecal,impala,Aepyceros melampus,Impala,,<24hr,,soft,unknown,unknown,no,no,,GRI,,,,
,782,S079007,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19886,1,,,zambia,kafue,park,,2024-07-18 00:00:00,2024,0.59236111111111112,-15.96736056,25.86053405,grassland,grassland,,no,faecal,waterbuck_defassa,Kobus ellipsiprymnus,Waterbuck,,<24hr,,soft,unknown,unknown,no,no,,,,,,
,299,S079017,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,21231,1,46098,101,zambia,kafue,park,,2024-06-21 00:00:00,2024,0.46111111111111114,-15.877,25.894695,woodlands,savanna_woodland,,no,faecal,buffalo_cape,Syncerus caffer caffer,Cape Buffalo,,<24hr,,soft,unknown,adult,no,no,,SN,,,,
JM: changed to  Papio kindae or ursinus,4976,S079021,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,20626,2,,,zambia,kafue,park,,2024-10-28 00:00:00,2024,0.42291666666666666,-15.89230524,25.85716546,grassland,grassland,,no,faecal,baboon_yellow,Papio,Unknown Baboon,Chacma baboon,<24hr,,hard,unknown,adult,no,no,,KRF,,,,
,4988,S079026,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,27477,9,53859,87,zambia,kafue,park,,2024-10-10 00:00:00,2024,0.72430555555555554,-16.17397821,26.03837496,woodlands,"woodland,flood_plain",,no,faecal,elephant_savanna,Loxodonta africana,African Elephant,,<24hr,,soft,unknown,adult,no,no,,JM,The head was just too big for over 100 elephants so I decided to pick two samples from this head.,,,
,681,S079031,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,25765,1,49529,11,zambia,kafue,park,,2024-07-13 00:00:00,2024,0.625,-15.96710815,25.86048012,grassland,grassland,,no,faecal,warthog,Phacochoerus africanus,Common Warthog,,observed,,soft,female,adult,no,no,,Krf,,,,
,4981,S079032,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,14180,1,49369,39,zambia,kafue,park,,2024-10-28 00:00:00,2024,0.43958333333333333,-15.90237352,25.81214726,woodlands,woodland,,no,faecal,baboon_yellow,Papio,Unknown Baboon,Chacma baboon,<24hr,,soft,unknown,adult,no,no,,Krf,,,,
,2857,S079034,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,17504,1,51452,76,zambia,kafue,park,,2024-08-21 00:00:00,2024,0.3347222222222222,-15.96871172,25.86290901,grassland,grassland,,no,faecal,impala,Aepyceros melampus,Impala,,<24hr,,soft,unknown,unknown,no,no,,GRI,,,,
JM: changed to  Papio kindae or ursinus,4979,S079036,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,18698,1,,,zambia,kafue,park,,2024-10-28 00:00:00,2024,0.43263888888888891,-15.88678463,25.8670038,woodlands,woodland,,no,faecal,baboon_yellow,Papio,Unknown Baboon,Chacma baboon,<24hr,,soft,unknown,adult,no,no,,KRF,GPS location was wrong and had to guess where location came from.,,,
,295,S079039,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,25836,1,,,zambia,kafue,park,,2024-06-20 00:00:00,2024,0.71944444444444444,-15.88177667,25.89308833,woodlands,savanna_woodland,,no,faecal,buffalo_cape,Syncerus caffer caffer,Cape Buffalo,,<24hr,,soft,unknown,adult,no,no,,S.N,,,,
JM: kafue,,S079067,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,18093,1,42840,68,zambia,kafue,,,,,,,,,,,,,,Aepyceros melampus,Impala,,,,,,,,,,,,,,
,4964,S079070,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16466,3,31349,5,zambia,kafue,park,,2024-10-25 00:00:00,2024,0.37569444444444444,-14.29253639,25.91886065,woodlands,woodland,,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,<24hr,,soft,unknown,unknown,no,no,,SSM,,,,
,4963,S079072,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,5947,7,,,zambia,kafue,park,,2024-10-25 00:00:00,2024,0.37430555555555556,-14.29255043,25.91885828,woodlands,woodland,,yes,faecal,cheetah,Acinonyx jubatus,Cheetah,,<24hr,,diarrhea,unknown,unknown,yes,no,,SSM,,,,
,1150,S079073,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16209,5,44728,32,zambia,kafue,park,,2024-08-04 00:00:00,2024,0.55902777777777779,-14.97463138,25.96262321,woodlands,riverine,,no,faecal,lion,Panthera leo,Lion,,observed,,soft,female,adult,no,no,,SSM AK,Hook Bride Pride 1134F,,,
JM: changed to  Papio kindae or ursinus,4965,S079079,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,18593,1,,,zambia,kafue,park,,2024-10-25 00:00:00,2024,0.41736111111111113,-14.32262759,25.95744353,grassland,grassland,,yes,faecal,baboon_yellow,Papio,Unknown Baboon,,observed,,soft,unknown,adult,no,no,,SSM,,,,
,1000,S079084,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,14816,1,48471,65,zambia,kafue,control,,2024-07-30 00:00:00,2024,0.5708333333333333,-14.977466,25.99286944,woodlands,riverine,,no,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,SSM,Sample at watering hole near mukambi lodge,,,
,4785,S079089,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,21054,2,49875,15,zambia,kafue,control,,2024-10-04 00:00:00,2024,0.70763888888888893,-15.00873916,26.04027635,woodlands,savanna_woodland,,yes,faecal,hyaena_spotted,Lycaon pictus,African Wild Dog,,3-7_days,,hard,unknown,unknown,yes,no,,"SM, DN","Scat not yet white, fresher than most at the latrine",,,
JM: kafue,,S079093,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16251,1,52622,80,zambia,kafue,,,,,,,,,,,,,,Syncerus caffer,African Buffalo,,,,,,,,,,,,,,
,4787,S079116,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,14978,2,44996,49,zambia,kafue,control,,2024-10-04 00:00:00,2024,0.7104166666666667,-15.00874947,26.04026967,woodlands,savanna_woodland,,yes,faecal,hyaena_spotted,Lycaon pictus,African Wild Dog,,3-7_days,,hard,unknown,unknown,yes,no,,"SM, DN","Scat not white yet, fresher than most in latrine",,,
JM: changed to  Papio kindae or ursinus,4985,S079121,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,13752,1,42233,22,zambia,kafue,park,,2024-10-29 00:00:00,2024,0.41319444444444442,-14.97115413,25.98611995,woodlands,riverine,,no,faecal,baboon_yellow,Papio,Unknown Baboon,,<24hr,,soft,unknown,adult,no,no,,SSM,Baboon fecal sample from ZCP hookbridge camp,,,
,4789,S079126,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,7435,4,0,0,zambia,kafue,park,,2024-10-20 00:00:00,2024,0.3659722222222222,-14.94109226,25.89688218,woodlands,savanna_woodland,,no,faecal,hyaena_spotted,Crocuta crocuta,Spotted Hyena,,<24hr,,hard,unknown,juvenile,no,no,,SSM,Sample taken from a road kill hyena. Animal defecated when it was killed.  Tissue sample also collected,,,
,4600,S079137,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,11834,2,50695,81,zambia,kafue,control,,2024-10-02 00:00:00,2024,0.18263888888888888,-15.01657419,26.16713041,woodlands,woodland,,no,faecal,other,Panthera pardus,Leopard,,3-7_days,,hard,unknown,unknown,no,no,,"SSM, LBM",Unk felid. Leopard or cheetah. No spoor to confirm.,,,
JM: kafue,,S079144,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,23503,3,,,zambia,kafue,,,,,,,,,,,,,,Aepyceros melampus,Impala,,,,,,,,,,,,,,
,1148,S079184,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,24409,1,,,zambia,kafue,park,,2024-08-04 00:00:00,2024,0.44374999999999998,-15.03215099,25.85196988,woodlands,savanna_woodland,,no,faecal,elephant_savanna,Loxodonta africana,African Elephant,,<24hr,,soft,unknown,unknown,no,no,,"AK, SSM",,,,
,83,S079189,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,17427,1,52002,20,zambia,kafue,park,,2024-06-08 00:00:00,2024,0.46250000000000002,-15.16988971,25.95872486,woodlands,savanna_woodland,,no,faecal,warthog,Phacochoerus africanus,Common Warthog,,observed,,soft,female,adult,no,no,,Simon Morgan,,,,
,10,S079201,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16054,4,53433,83,zambia,kafue,park,,2024-06-02 00:00:00,2024,0.51875000000000004,-14.95519098,25.90552745,woodlands,savanna_woodland,,no,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,1-2_days,,soft,unknown,unknown,no,no,,TM,,,,
,2,S079211,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16123,1,46750,19,zambia,kafue,park,,2024-05-31 00:00:00,2024,0.7006944444444444,-15.86588955,25.85710994,grassland,flood_plain,,no,faecal,puku,Bovidae,Unknown Bovidae,,<24hr,,soft,unknown,unknown,no,no,,Jm,,,,
,57,S079219,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19417,5,,,zambia,kafue,park,,2024-06-07 00:00:00,2024,0.65486111111111112,-14.79861336,26.0454898,woodlands,other,Damboe,no,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,MM,,,,
,66,S079228,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,15274,1,39773,31,zambia,kafue,park,,2024-06-08 00:00:00,2024,0.31597222222222221,-14.99488807,25.89841156,woodlands,savanna_woodland,,no,faecal,sable,Hippotragus equinus,Roan Antelope,,<24hr,,soft,unknown,unknown,no,no,,TK,Sable or Roan,,,
,12,S079236,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,19887,1,54448,36,zambia,kafue,park,,2024-06-02 00:00:00,2024,0.66805555555555551,-15.00687217,26.00263547,woodlands,woodland,,no,faecal,hyaena_spotted,Crocuta crocuta,Spotted Hyena,,<24hr,,soft,unknown,adult,yes,no,,Genius.K,,,,
,982,S079244,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,10992,4,45900,73,zambia,kafue,park,,2024-07-21 00:00:00,2024,0.35833333333333334,-14.08671447,25.67739705,grassland,grassland,,no,faecal,buffalo_cape,Syncerus caffer caffer,Cape Buffalo,,1-2_days,,soft,unknown,adult,yes,no,,V K,,,,
,1513,S079264,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,19563,1,47344,64,zambia,kafue,park,,2024-08-17 00:00:00,2024,0.45694444444444443,-14.87693412,25.94613469,woodlands,savanna_woodland,,no,faecal,impala,Aepyceros melampus,Impala,,<24hr,,hard,male,adult,no,no,,JB,,,,
,32,S079272,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,15563,1,39105,49,zambia,kafue,park,,2024-06-04 00:00:00,2024,0.64444444444444449,-15.13823473,25.9235925,woodlands,riverine,,no,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,observed,,soft,unknown,unknown,no,no,,LM,,,,
,5184,S079721,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,20742,2,,,zambia,kafue,control,,2024-11-05 00:00:00,2024,0.39930555555555558,-14.98055167,26.69625167,woodlands,woodland,,yes,faecal,goat,Capra hircus,Domestic Goat,goat,<24hr,,soft,male,adult,yes,no,,yk,,,,
,5188,S079792,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,26213,1,,,zambia,kafue,control,,2024-11-05 00:00:00,2024,0.42986111111111114,-14.97328333,26.70592833,woodlands,woodland,,yes,faecal,pig,Sus scrofa,Domestic Pig,pig,<24hr,,soft,unknown,unknown,yes,no,,yk,,,,
,5142,S079795,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,28016,2,,,zambia,kafue,control,,2024-10-30 00:00:00,2024,0.36875000000000002,-14.981345,26.44080167,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,caw,<24hr,,diarrhea,unknown,unknown,yes,no,,yk,,,,
JM: changed to  Papio kindae or ursinus,222,S080579,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,15185,2,,,zambia,kafue,park,,2024-06-18 00:00:00,2024,0.66388888888888886,-15.86327448,25.82635902,grassland,flood_plain,,no,faecal,baboon_yellow,Papio,Unknown Baboon,,observed,,soft,male,adult,no,no,,MS GKLL,,,,
,151,S080580,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,22381,1,,,zambia,kafue,park,,2024-06-14 00:00:00,2024,0.40555555555555556,-16.26782596,25.97862234,woodlands,woodland,,no,faecal,jackal_side_striped,Hystrix,Cape Porcupine,,<24hr,,soft,unknown,unknown,no,no,,JM GKLL,,,,
,245,S080583,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,28218,3,,,zambia,kafue,park,,2024-06-19 00:00:00,2024,0.64375000000000004,-15.79451757,25.84591767,grassland,flood_plain,,no,faecal,puku,Bovidae,Unknown Bovidae,,observed,,soft,female,adult,no,no,,MS GKLL,,,,
,218,S080591,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,21186,1,,,zambia,kafue,park,,2024-06-18 00:00:00,2024,0.55833333333333335,-15.87703422,25.87404813,woodlands,woodland,,no,faecal,buffalo_cape,Syncerus caffer caffer,Cape Buffalo,,observed,,soft,male,adult,no,no,,MS GKLL,,,,
,280,S080604,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19535,1,,,zambia,kafue,park,,2024-06-20 00:00:00,2024,0.59513888888888888,-16.20633376,25.97445378,woodlands,woodland,,no,faecal,waterbuck_defassa,Kobus ellipsiprymnus,Waterbuck,,observed,,soft,male,adult,no,no,,MS GKLL,,,,
,366,S080613,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,26399,1,,,zambia,kafue,park,,2024-06-26 00:00:00,2024,0.36249999999999999,-15.90158414,25.95487859,grassland,grassland,,no,faecal,warthog,Potamochoerus,Bushpig,,<24hr,,soft,unknown,unknown,no,no,,RW,,,,
,237,S080615,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,20225,2,,,zambia,kafue,park,,2024-06-19 00:00:00,2024,0.47430555555555554,-15.89933958,25.81743998,woodlands,woodland,,no,faecal,impala,Aepyceros melampus,Impala,,observed,,soft,male,adult,yes,no,,JM GKLL,,,,
,238,S080638,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,3562,8,56346,25,zambia,kafue,park,,2024-06-19 00:00:00,2024,0.48541666666666666,-15.9014352,25.81285433,woodlands,woodland,,no,faecal,leopard,Panthera pardus,Leopard,,<24hr,,soft,unknown,unknown,no,no,,JM GKLL,,,,
,3189,S080642,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,26188,1,,,zambia,kafue,park,,2024-08-23 00:00:00,2024,0.67986111111111114,-15.98740039,25.8008094,woodlands,"savanna_woodland,flood_plain",,no,faecal,wildebeest_blue,Connochaetes taurinus,Blue Wildebeest,,<24hr,,soft,unknown,adult,no,no,,JM,,,,
,284,S080653,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19751,7,,,zambia,kafue,park,,2024-06-20 00:00:00,2024,0.37222222222222223,-15.86579695,25.9017923,grassland,flood_plain,,no,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,JM GKLL,,,,
,207,S080665,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19599,1,,,zambia,kafue,park,,2024-06-18 00:00:00,2024,0.33402777777777776,-15.84366833,25.95294933,grassland,flood_plain,,no,faecal,elephant_savanna,Loxodonta africana,African Elephant,,<24hr,,soft,unknown,adult,no,no,,JM Gkll,,,,
,3077,S080690,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,22122,9,,,zambia,kafue,park,,2024-08-23 00:00:00,2024,0.31597222222222221,-15.19064689,25.95310947,woodlands,woodland,,no,faecal,impala,Aepyceros melampus,Impala,,1-2_days,,hard,unknown,unknown,no,no,,"SSM, AM",Unk medium unfulatr. Sample is dark hard and shiny,,,
,1495,S080703,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,22735,2,,,zambia,kafue,park,,2024-08-07 00:00:00,2024,0.37569444444444444,-15.31480667,25.39833167,grassland,grassland,,no,faecal,eland,Tragelaphus oryx,Common Eland,,<24hr,,soft,unknown,unknown,no,no,,"JKN, DN, AM",Herd of five eland,,,
,3085,S080714,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,29050,1,,,zambia,kafue,park,,2024-08-23 00:00:00,2024,0.3659722222222222,-15.24789622,25.97010124,woodlands,woodland,,no,faecal,impala,Aepyceros melampus,Impala,,1-2_days,,hard,unknown,unknown,no,no,,"SSM, AM","Unk smaller ungulate pellets collected. Not dark in colour, but shiny and hard pellets.",,,
,3425,S080735,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,25839,1,,,zambia,kafue,park,,2024-08-26 00:00:00,2024,0.59097222222222223,-15.02499045,25.84947643,woodlands,"riverine,grassland",,no,faecal,puku,Bovidae,Unknown Bovidae,,<24hr,,soft,unknown,unknown,no,no,,"SSM, CNK",Large herd of puku observed at sample collection site,,,
,3073,S080739,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,24779,76,56650,38,zambia,kafue,park,,2024-08-22 00:00:00,2024,0.36875000000000002,-15.00592593,26.15877611,woodlands,woodland,,no,faecal,wild_dog,Lycaon pictus,African Wild Dog,,observed,,other,unknown,unknown,no,no,,SSM,anal swab taken from a wild dog immobilization.  Likolo pack in mumbwa GMA.,,,
,137,S080759,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,20948,2,,,zambia,kafue,park,,2024-06-09 00:00:00,2024,0.42708333333333331,-14.40367296,26.03788155,woodlands,savanna_woodland,,no,faecal,impala,Aepyceros melampus,Impala,,<24hr,,soft,unknown,unknown,no,no,,SM,,,,
,4790,S080786,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,19315,3,,,zambia,kafue,control,,2024-10-04 00:00:00,2024,0.53749999999999998,-14.99875634,26.02942785,woodlands,savanna_woodland,,yes,faecal,impala,Aepyceros melampus,Impala,,<24hr,,soft,unknown,unknown,no,no,,"SM, DN","Saw impala at site, but did not see them poop",,,
,4598,S080788,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,22929,1,,,zambia,kafue,park,,2024-10-02 00:00:00,2024,0.96875,-14.68972448,26.38381376,woodlands,woodland,,yes,faecal,unknown,Panthera pardus,Leopard,,<24hr,,soft,unknown,unknown,no,no,,"SSM, LBM",Small carnivore unk. Fresh sample. No discernible spoor near scat but collected because it was fresh.,,,
,454,S080791,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,20232,3,40675,21,zambia,kafue,park,,2024-07-05 00:00:00,2024,0.44722222222222224,-15.06820568,25.93050258,woodlands,woodland,,no,faecal,porcupine,Hystrix,Cape Porcupine,Porcupine,<24hr,,soft,unknown,unknown,no,no,,SSM,"Fresh sample, still wet. Porcupine tracks near sample",,,
,4394,S081661,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,21883,1,,,zambia,kafue,park,,2024-10-04 00:00:00,2024,0.55902777777777779,-15.19768167,25.395045,grassland,grassland,,no,faecal,wildebeest_blue,Connochaetes taurinus,Blue Wildebeest,,observed,,soft,unknown,adult,no,no,,GS,,,,
,5110,S083419,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,23996,19,,,zambia,kafue,control,,2024-10-26 00:00:00,2024,0.34722222222222221,-14.977465,26.48036167,woodlands,woodland,,yes,faecal,goat,Ovis aries,Domestic Sheep,goat,<24hr,,soft,unknown,adult,yes,no,,yk,,,,
,5175,S083424,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,26060,1,,,zambia,kafue,control,,2024-11-02 00:00:00,2024,0.37708333333333333,-14.995845,26.36397333,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,caw,<24hr,,soft,unknown,unknown,yes,no,,yk,,,,
,5119,S083440,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,20621,1,57857,108,zambia,kafue,control,,2024-10-27 00:00:00,2024,0.48055555555555557,-14.98582,26.48855667,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,cow,other,,hard,unknown,unknown,yes,no,,yk,,,,
,5167,S083467,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,18355,1,,,zambia,kafue,control,,2024-10-31 00:00:00,2024,0.45694444444444443,-15.02216333,26.41838333,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,caw,<24hr,,soft,female,adult,yes,no,,yk,,,,
,5112,S083468,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,17867,2,48248,49,zambia,kafue,control,,2024-10-26 00:00:00,2024,0.37638888888888888,-14.987755,26.49014333,woodlands,woodland,,yes,faecal,goat,Ovis aries,Domestic Sheep,goat,<24hr,,soft,unknown,adult,yes,no,,yk,,,,
,5161,S083473,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,28276,1,,,zambia,kafue,control,,2024-10-31 00:00:00,2024,0.41666666666666669,-15.00555333,26.39311,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,caw,<24hr,,soft,male,adult,yes,no,,yk,,,,
,4571,S083474,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,16426,1,44208,39,zambia,kafue,park,,2024-10-06 00:00:00,2024,0.62916666666666665,-14.69033441,25.94990233,woodlands,savanna_woodland,,no,faecal,waterbuck_defassa,Connochaetes taurinus,Blue Wildebeest,,<24hr,,soft,unknown,adult,no,no,,JB,,,,
,5105,S083530,JV322,JV322,2025-03-20 00:00:00,2025-03-20 00:00:00,19340,4,44875,13,zambia,kafue,control,,2024-10-25 00:00:00,2024,0.53680555555555554,-14.97869167,26.45052833,grassland,grassland,,no,faecal,dog,Canis lupus,Domestic Dog,dog,observed,,hard,male,adult,no,no,,yoram,,,,
,5164,S083565,JV322,,2025-03-20 00:00:00,2025-03-20 00:00:00,20250,1,,,zambia,kafue,control,,2024-10-31 00:00:00,2024,0.4375,-15.01719167,26.40982167,woodlands,woodland,,yes,faecal,cow,Bos taurus,Domestic Cow,caw,<24hr,,soft,male,adult,yes,no,,,,,,
